ID,version,HIP,TYC,UCAC,TWOMASS,SDSS,ALLWISE,GAIA,APASS,KIC,objType,typeSrc,ra,dec,POSflag,pmRA,e_pmRA,pmDEC,e_pmDEC,PMflag,plx,e_plx,PARflag,gallong,gallat,eclong,eclat,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,TWOMflag,prox,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,GAIAmag,e_GAIAmag,Tmag,e_Tmag,TESSflag,SPFlag,Teff,e_Teff,logg,e_logg,MH,e_MH,rad,e_rad,mass,e_mass,rho,e_rho,lumclass,lum,e_lum,d,e_d,ebv,e_ebv,numcont,contratio,disposition,duplicate_id,priority,eneg_EBV,epos_EBV,EBVflag,eneg_Mass,epos_Mass,eneg_Rad,epos_Rad,eneg_rho,epos_rho,eneg_logg,epos_logg,eneg_lum,epos_lum,eneg_dist,epos_dist,distflag,eneg_Teff,epos_Teff,TeffFlag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,gaiaqflag,starchareFlag,VmagFlag,BmagFlag,splists,e_RA,e_Dec,RA_orig,Dec_orig,e_RA_orig,e_Dec_orig,raddflag,wdflag,objID,source_id,ruwe
167085988,20190415,,8906-00402-1,115-012519,06232352-6711147,,J062323.53-671114.7,5.283379119246397e+18,32461888,,STAR,tmgaia2,95.8480646948817,-67.1874612137996,tmgaia2,2.39907,0.041842,5.34305,0.0502183,gaia2,1.26768,0.0221712,gaia2,277.209466487585,-27.5444693706122,197.939505605543,-87.6201806549282,12.702,0.478,12.209,0.033,,,,,,,,,,,11.152,0.021,10.88,0.025,10.801,0.023,AAA-222-111-000-0-0,,10.782,0.023,10.818,0.02,10.786,0.052,9.581,,12.1093,0.000242,11.7155,0.006,rered,gaia2,6223.0,133.792,3.79957,0.0841556,,,2.28474,0.108889,1.2,0.168212,0.100617,0.0230948,DWARF,7.05291271,0.371165,771.346,13.2925,0.0488879,0.00985937,505,0.0380837172,,,0.000753450731,0.0107459,0.00897284,schlegel,0.129387,0.207037,0.101909,0.11587,0.018446,0.0277436,0.0754635,0.0928478,0.401589,0.340741,13.067,13.518,bj2018,134.288,133.297,dered,12.4106,0.000827,11.6617,0.000835,1,,tycho2v3,tycho2b3,,0.778879009076619,0.778866656380618,95.848091336274,-67.1874382090031,0.0212315027173512,0.0274255689859268,1,0,562853313,5.283379119246397e+18,0.98078746
340008224,20190415,,,154-010651,07315842-5913519,,J073158.42-591352.3,5.293549326921241e+18,27373108,,STAR,tmgaia2,112.993397130471,-59.231114541526,tmgaia2,4.06943,0.0469127,-33.9385,0.0469882,gaia2,2.41378,0.0241483,gaia2,270.926629597172,-18.161064170408,155.686328377232,-77.3330168940218,13.543,0.026,12.886,0.092,,,,,,,,,,,11.355,0.022,10.993,0.022,10.892,0.021,AAA-222-111-000-0-0,,10.852,0.023,10.893,0.02,10.817,0.06,9.637,,12.6262,0.000216,12.1093,0.006,rered,spect,5774.03,115.773,4.24736,0.0729804,-0.137567,0.1,1.26407,0.0600804,1.03,0.125461,0.509944,0.107206,DWARF,1.60012555,0.06732205,409.428,4.079,0.145477,0.01037026,171,0.0338522121,,,0.00126191,0.0113751,0.00936542,schlegel,0.121158,0.129764,0.0630487,0.0571121,0.0889568,0.125455,0.0674138,0.0785471,0.0598111,0.074833,4.039,4.119,bj2018,109.664,121.883,spect,13.0453,0.001296,12.0535,0.000884,1,,ucac4,apassdr9,,0.836695374210533,0.728716686174706,112.993431379821,-59.2312606656254,0.0216141639907536,0.0241290397039583,1,0,598945488,5.293549326921241e+18,1.084057
183802460,20190415,,9142-00925-1,076-001323,01225954-7448308,,J012259.71-744830.9,4.638000668871864e+18,33510593,,STAR,tmgaia2,20.7482273784894,-74.8085596874338,tmgaia2,58.2766,0.0458743,-13.1765,0.0455325,gaia2,3.47175,0.0240151,gaia2,300.151399364171,-42.1488997772472,309.364650290251,-67.2717969664057,12.863,0.341,12.13,0.024,,,,,,,,,,,11.097,0.024,10.715,0.021,10.668,0.024,AAA-222-111-000-0-0,,10.625,0.023,10.665,0.02,10.635,0.066,9.115,,12.2269,0.000228,11.7551,0.006,rered,spect,5549.65,124.656,4.40643,0.0785424,-0.412361,0.0682608,1.02668,0.0540302,0.98,0.121336,0.905577,0.195892,DWARF,0.9007912,0.0338813,285.673,1.9745,0.0496744,0.01036965,224,0.0314781629,,,0.00107561087,0.0107349,0.0100044,schlegel,0.121378,0.121294,0.0607884,0.0472719,0.195889,0.195895,0.0843797,0.072705,0.0344489,0.0333137,1.961,1.988,bj2018,101.786,147.525,spect,12.6024,0.001632,11.6998,0.000477,1,,tycho2v3,tycho2b3,,0.895444268998997,0.706113932307369,20.7491848977473,-74.8086164216104,0.0242755283262811,0.022550604415697,1,0,515214166,4.638000668871864e+18,1.0428271
280910840,20190415,,9388-00375-1,056-004792,06474171-7855147,,J064741.66-785514.1,5.211513596141304e+18,34639673,,STAR,tmgaia2,101.92384248479,-78.9207345886806,tmgaia2,-17.5479,0.0365594,49.1602,0.0552026,gaia2,2.52104,0.0221928,gaia2,290.505214000284,-26.7615234997756,259.671374465257,-77.2060030514597,11.653,0.127,10.993,0.009,,,,,,,,,,,9.974,0.026,9.653,0.022,9.628,0.021,AAA-222-111-000-0-0,,9.526,0.023,9.534,0.02,9.494,0.03,9.429,0.416,11.004,0.000365,10.5947,0.0061,rered,gaia2,7093.0,134.193,4.04899,0.0816422,,,1.96106,0.0785678,1.57,0.254728,0.208176,0.0443533,DWARF,8.76989,0.445492,392.191,3.4395,0.268749,0.00981802,105,0.0120064011,,,0.00175552885,0.00928564,0.0103504,schlegel,0.17539,0.334066,0.0718744,0.0852613,0.0319109,0.0567956,0.0598443,0.10344,0.464851,0.426133,3.41,3.469,bj2018,128.703,139.684,dered,11.3277,0.001253,10.5316,0.000715,1,,tycho2v3,tycho2b3,,0.734256598672326,0.855975231623997,101.92344931885,-78.920522926972,0.0206156326945436,0.023943144523339,1,0,571930831,5.211513596141304e+18,1.0528271
238173138,20190415,,,096-088149,23491790-7051292,,J234917.94-705129.3,6.386341976577764e+18,34541451,,STAR,tmgaia2,357.324649470288,-70.858138259448,tmgaia2,13.8732,0.0267464,-9.70272,0.0257677,gaia2,2.46682,0.0158857,gaia2,310.11616437611,-45.3934143303371,310.038577865079,-59.3914382277556,14.231,0.027,13.386,0.057,,,,,,,,,,,11.891,0.023,11.45,0.022,11.373,0.021,AAA-222-111-000-0-0,,11.325,0.023,11.38,0.021,11.264,0.131,9.292,,13.1887,0.000345,12.6516,0.006,rered,gaia2,5238.0,127.843,4.36711,0.0830263,,,1.02371,0.0575277,0.89,0.109678,0.829585,0.195401,DWARF,0.7107379,0.0234006,400.692,2.5695,0.0235001,0.01040915,79,0.00182878878,,,0.0005738693,0.0100599,0.0107584,schlegel,0.111668,0.107687,0.0597045,0.0553508,0.147321,0.243481,0.0752272,0.0908255,0.0233898,0.0234114,2.553,2.586,bj2018,96.2899,159.397,dered,13.6334,0.00152,12.5941,0.000916,1,,ucac4,apassdr9,,0.508966900209439,0.399594760470419,357.324831630512,-70.858180035138,0.0138742325722988,0.0124952717052906,1,0,1725728945,6.386341976577764e+18,1.0304284
340007870,20190415,,,152-010770,07320229-5941237,,J073202.36-594125.0,5.293500467372993e+18,27373205,,STAR,tmgaia2,113.009537337485,-59.6899689265056,tmgaia2,52.8576,0.036667,-110.139,0.037595,gaia2,9.08804,0.0191949,gaia2,271.375648018384,-18.3306566676125,157.233134066682,-77.6466643771502,13.511,0.016,12.42,0.08,,,,,,,,,,,10.45,0.023,9.899,0.022,9.793,0.023,AAA-222-111-000-0-0,,9.713,0.023,9.794,0.02,9.7,0.029,9.481,0.368,12.0947,0.000181,11.4181,0.006,rered,spect,4568.0,180.128,4.61669,0.129926,,,0.690803,0.076799,0.72,0.0843541,2.18409,0.856142,DWARF,0.187200814,0.01321645,109.686,0.233,0.0561446,0.0101384548,176,0.0419310145,,,0.00514540728,0.0105484,0.00972851,schlegel,0.0593123,0.109396,0.0768271,0.0767709,0.609433,1.10285,0.151933,0.107919,0.0104727,0.0159602,0.233,0.233,bj2018,161.59,198.666,spect,12.7125,0.001223,11.3689,0.000562,1,,ucac4,apassdr9,,0.655470989797891,0.583081792008297,113.009988280434,-59.690443136866,0.0173536987262654,0.0204661712432205,1,0,600387343,5.293500467372993e+18,1.0595546
261258452,20190415,,,056-004070,05592890-7851453,,J055928.96-785145.3,4.62365152673299e+18,34626417,,STAR,tmgaia2,89.8704686335408,-78.8626051315344,tmgaia2,15.4748,0.0380897,3.30501,0.0377809,gaia2,2.02332,0.016534,gaia2,290.494706026311,-29.080362873712,270.117407637174,-77.6980607399985,13.934,0.028,13.177,0.08,,,,,,,,,,,11.673,0.026,11.29,0.022,11.272,0.024,AAA-222-111-000-0-0,,11.19,0.023,11.242,0.021,11.142,0.093,9.658,,12.9367,0.000344,12.4135,0.006,rered,gaia2,5592.0,136.211,4.19574,0.0802418,,,1.31516,0.0707035,0.99,0.123929,0.435207,0.097884,DWARF,1.52378321,0.0551369,487.292,3.956,0.0959785,0.00998584,134,0.08735568,,,0.00107468572,0.00800978,0.0119619,schlegel,0.127688,0.120169,0.0717779,0.0696291,0.0964561,0.0993119,0.0864187,0.0740649,0.0466785,0.0635953,3.924,3.988,bj2018,126.059,146.363,dered,13.3642,0.001172,12.3587,0.001148,1,,ucac4,apassdr9,,0.764546431811975,0.585855639349279,89.8708135641187,-78.862590901827,0.016357534844499,0.0171710192402873,1,0,555378992,4.62365152673299e+18,1.1417133
176933558,20190415,,,115-013182,06411746-6703389,,J064117.46-670338.7,5.280437307164274e+18,32459234,,STAR,tmgaia2,100.322803535144,-67.0608240001835,tmgaia2,0.159653,0.0460208,16.7268,0.0463208,gaia2,1.629,0.0265266,gaia2,277.306067260275,-25.8028929981943,191.741642243576,-85.9093770719972,13.356,0.026,12.751,0.08,,,,,,,,,,,11.564,0.023,11.289,0.021,11.242,0.023,AAA-222-111-000-0-0,,11.198,0.023,11.239,0.021,11.193,0.07,9.545,,12.6044,0.000318,12.1839,0.006,rered,spect,5855.88,123.259,4.04524,0.077627,0.0960698,0.1,1.61833,0.0850879,1.06,0.133673,0.250095,0.0550839,DWARF,2.77458,0.144138,603.287,9.729,0.049549,0.0107605,206,0.0306008924,,,0.0009750541,0.0103778,0.0111432,schlegel,0.147496,0.119849,0.0785688,0.091607,0.0518664,0.0583014,0.0871396,0.0681143,0.163191,0.125085,9.575,9.883,bj2018,129.345,117.173,spect,12.9274,0.000576,12.1266,0.000362,1,,ucac4,apassdr9,,0.85602579092989,0.718430799906245,100.322805298809,-67.0607519820172,0.0228721284671443,0.025660223930583,1,0,569247385,5.280437307164274e+18,1.2231767
201294090,20190415,,,171-000220,00122830-5558135,,J001228.28-555813.6,4.922628770052049e+18,27129966,,STAR,tmgaia2,3.11791861295456,-55.9704139095875,tmgaia2,-12.0546,0.0360666,-5.80696,0.0386316,gaia2,2.56297,0.0272763,gaia2,313.955357793702,-60.316073121676,331.632338981772,-50.5762029869427,11.911,0.025,11.549,0.057,,,,,,,,,,,10.63,0.026,10.447,0.024,10.401,0.025,AAA-222-111-000-0-0,,10.329,0.023,10.351,0.02,10.386,0.07,9.037,,11.4091,0.000419,11.0904,0.006,rered,gaia2,6551.0,128.788,4.30723,0.0877151,,,1.35577,0.0561935,1.36,0.221682,0.54573,0.126255,DWARF,3.04999542,0.1471545,385.861,4.092,0.0112844,0.0101257749,45,0.0295543317,,,0.0008213135,0.00814155,0.01211,schlegel,0.155585,0.287778,0.0660166,0.0463704,0.112243,0.140267,0.0877188,0.0877115,0.138257,0.156052,4.05,4.134,bj2018,133.152,124.423,dered,11.6407,0.001264,11.0367,0.000888,1,,ucac4,apassdr9,,0.633378983065829,0.599096572148002,3.11782586847677,-55.9704389118113,0.0202109305894296,0.0191697202756198,1,0,508156256,4.922628770052049e+18,1.0151677
394482589,20190415,,,180-225761,21041742-5402528,,J210417.44-540252.8,6.464188671134817e+18,26912254,,STAR,tmgaia2,316.072611163176,-54.0480003426056,tmgaia2,8.5434,0.0618521,-6.15742,0.0700313,gaia2,2.69248,0.046819,gaia2,343.496177900893,-40.9450696524912,301.291296469549,-35.4993886598454,13.573,0.03,12.883,0.08,,,,,,,,,,,11.592,0.023,11.24,0.025,11.162,0.023,AAA-222-111-000-0-0,,11.124,0.023,11.156,0.021,10.956,0.123,9.069,,12.7243,0.000235,12.2582,0.006,rered,gaia2,5676.0,133.566,4.46479,0.0770625,,,0.974539,0.0525879,1.01,0.120521,1.09125,0.240611,DWARF,0.8881011,0.043523,367.625,6.378,0.0299378,0.0100550549,94,0.0333277844,,,0.000521920156,0.0111229,0.00898721,schlegel,0.108821,0.132221,0.0420693,0.0631065,0.199765,0.281457,0.0600515,0.0940735,0.0392888,0.0477572,6.269,6.487,bj2018,125.37,141.761,dered,13.0869,0.0015,12.1954,0.001705,1,,ucac4,apassdr9,,1.07667164380337,1.08605250758835,316.072673816263,-54.048026853736,0.0314364446664895,0.0351004041060767,1,0,1711463258,6.464188671134817e+18,0.97847515
150274606,20190415,,,142-007308,06191859-6143487,,J061918.58-614348.6,5.481449640699025e+18,29867622,,STAR,tmgaia2,94.8274497975377,-61.7302053160317,tmgaia2,1.79863,0.0436548,12.423,0.0451369,gaia2,1.23208,0.0235976,gaia2,271.0393036354,-27.4190443305606,115.741110960649,-84.7343157858925,13.207,0.017,12.829,0.126,,,,,,,,,,,11.859,0.023,11.738,0.025,11.669,0.021,AAA-222-111-000-0-0,,11.678,0.023,11.696,0.021,11.703,0.118,9.609,,12.6933,0.000195,12.38,0.006,rered,spect,6423.47,118.768,4.10138,0.0886825,-0.221986,0.1,1.68002,0.0835477,1.3,0.19397,0.274158,0.0655241,DWARF,4.32914639,0.257074,793.128,14.9585,0.0476431,0.00985123,118,0.0440018177,,,0.000837113534,0.00857096,0.0111315,schlegel,0.202875,0.185064,0.0983347,0.0687608,0.0444667,0.0865815,0.0818595,0.0955054,0.261591,0.252557,14.682,15.235,bj2018,138.757,98.7794,spect,12.9214,0.001545,12.3243,0.000834,1,,ucac4,apassdr9,,0.788540907241719,0.70005259428465,94.8274661482757,-61.7301518281156,0.0199457028627594,0.0245512085826078,1,0,561573448,5.481449640699025e+18,0.9981507
53814555,20190415,,,303-276118,21485811-2933441,,J214858.15-293343.8,6.617407815487635e+18,14724467,,STAR,tmgaia2,327.242205294041,-29.5622181347282,tmgaia2,36.953,0.0648456,10.3597,0.0536271,gaia2,3.38319,0.041693,gaia2,18.3537325757733,-50.0345133859176,319.350281094725,-15.3932744872596,11.725,0.016,11.421,0.034,,,,,,,,,,,10.353,0.025,10.125,0.022,10.105,0.02,AAA-222-111-000-0-0,,10.054,0.023,10.083,0.021,10.137,0.068,9.021,,11.1739,0.000593,10.8402,0.0061,rered,gaia2,6526.0,128.99,4.42138,0.0861788,,,1.18181,0.0539598,1.344,0.211368,0.814258,0.184209,DWARF,2.28231,0.1099661,293.138,3.6105,0.0284838,0.006615995,69,0.0020625114,,,0.0008327792,0.00659947,0.00663252,panstarrs,0.179094,0.243641,0.0622387,0.0456809,0.152884,0.215534,0.0888001,0.0835575,0.0810622,0.13887,3.567,3.654,bj2018,122.026,135.954,dered,11.4214,0.001534,10.7878,0.000609,1,,ucac4,apassdr9,,1.04009723635259,0.831741868722611,327.242388209026,-29.5621735305892,0.0350495563707136,0.0294578455454394,1,0,1716974432,6.617407815487635e+18,1.0439581
238178319,20190415,,,,23540057-6639442,,J235400.66-663944.2,6.389132571448586e+18,,,STAR,tmgaia2,358.502327990366,-66.6623254599192,tmgaia2,60.1935,0.10349,15.7946,0.107073,gaia2,11.2187,0.0608484,gaia2,311.628806346503,-49.4849264187294,316.581594937815,-56.9611244785844,18.746,0.166,,,,,,,,,,,,,12.907,0.026,12.332,0.026,12.078,0.026,AAA-222-111-000-0-0,,11.912,0.023,11.744,0.02,11.974,0.231,8.494,,15.8631,0.000768,14.5541,0.00739598,cdwrf,cdwrf,3269.0,157.0,4.95614,0.00888478,,,0.273647,0.00846429,0.246864,0.0202811,12.0472,0.126051,DWARF,0.007704346,0.00196810858,88.9118,0.4847,0.0,0.0,68,0.00605777139,,,0.0008640249,0.0,0.0,,,,,,,,,,,,0.4821,0.4873,bj2018,,,cdwrf,17.4568,0.006822,14.6353,0.001639,1,,,bpbj,cooldwarfs_v8,1.92071791407737,1.66050716595476,358.502982204412,-66.6622574567494,0.055979122202722,0.053919684669637,1,0,1725950377,6.389132571448586e+18,1.0949155
280914105,20190415,,,050-004547,06511474-8005580,,J065115.33-800559.1,5.207827380329745e+18,35222820,,STAR,tmgaia2,102.811327243189,-80.0994443173555,tmgaia2,152.191,0.0787358,-115.921,0.0923784,gaia2,17.4839,0.0485925,gaia2,291.835503982947,-26.7001761997487,260.900043151094,-76.0506712816969,,,16.24,1.133,,,,,,,,,,,11.809,0.027,11.302,0.024,11.065,0.024,AAA-222-111-000-0-0,,10.915,0.024,10.708,0.021,10.544,0.054,9.514,,14.7762,0.000639,13.4647,0.00753378,cdwrf,cdwrf,3271.0,157.0,4.94957,0.0083491,,,0.279125,0.00849305,0.25299,0.0202208,11.6334,0.130203,DWARF,0.008035527,0.00204349053,57.1017,0.15965,0.0,0.0,137,0.07342993,,,0.004267983,0.0,0.0,,,,,,,,,,,,0.1592,0.1601,bj2018,,,cdwrf,16.3632,0.003295,13.5462,0.002304,1,,ucac4,,cooldwarfs_v8,1.59479171675363,1.43272575870001,102.815138293205,-80.0999434431332,0.0398728727428585,0.0496502635590052,1,0,573718877,5.207827380329745e+18,1.1167423
176934407,20190415,,8907-01345-1,120-011011,06420923-6605393,,J064209.21-660538.6,5.283545248579599e+18,31813379,,STAR,tmgaia2,100.538487182399,-66.0942283561087,tmgaia2,-11.0223,0.0464307,57.1888,0.0539826,gaia2,5.98238,0.027082,gaia2,276.263290143222,-25.5610177997147,178.554402492585,-85.7482296804822,9.395,0.036,9.004,0.003,,,,,,,,,,,8.286,0.023,8.213,0.059,8.107,0.053,AAA-111-111-000-0-0,,8.08,0.023,8.101,0.02,8.085,0.019,7.962,0.096,8.93942,0.000141,8.6719,0.006,rered,gaia2,6949.0,128.393,4.18704,0.0872386,,,1.64601,0.0656407,1.52,0.262299,0.340834,0.0764143,DWARF,5.69181538,0.270362,166.357,0.755,0.0229197,0.0100160353,162,0.00108309183,,,0.00754835038,0.0125112,0.00752087,schlegel,0.189918,0.33468,0.0691794,0.062102,0.0713435,0.0814852,0.0758483,0.0986288,0.283199,0.257525,0.752,0.758,bj2018,130.762,126.023,dered,9.14532,0.000495,8.6344,0.000447,1,,tycho2v3,tycho2b3,,0.858871960271376,0.837290075128702,100.538370071885,-66.0939821265983,0.0226714932009074,0.0306116803024184,1,0,570034067,5.283545248579599e+18,0.8361205
234331631,20190415,,,112-002077,02225813-6736182,,J022258.19-673618.2,4.69614806213172e+18,32408573,,STAR,tmgaia2,35.742415854217,-67.6050689949184,tmgaia2,12.1448,0.0603082,-5.78447,0.0443469,gaia2,3.01318,0.0256983,gaia2,290.332651707123,-47.2214251595646,332.120154334676,-69.5227713231693,12.097,0.022,11.654,0.034,,,,,,,,,,,10.571,0.023,10.329,0.025,10.283,0.023,AAA-222-111-000-0-0,,10.226,0.023,10.256,0.02,10.172,0.046,9.269,0.463,11.4579,0.000334,11.0837,0.006,rered,gaia2,6224.0,133.992,4.3122,0.0852672,,,1.26626,0.0567085,1.2,0.181643,0.591032,0.134149,DWARF,2.16780376,0.101286247,328.743,2.7985,0.019363,0.009995445,48,0.00278562121,,,0.0013238237,0.0107505,0.00924039,schlegel,0.19981,0.163476,0.0595307,0.0538864,0.172763,0.0955341,0.107292,0.0632424,0.102925,0.0996475,2.775,2.822,bj2018,158.588,109.396,dered,11.7433,0.002101,11.0334,0.00093,1,,ucac4,apassdr9,,1.12533723832181,0.687793337241299,35.7425531027179,-67.6050939003334,0.0300209234481243,0.0239291320824805,1,0,518384066,4.69614806213172e+18,0.73520666
234337204,20190415,,,106-002064,02274368-6854052,,J022743.69-685405.1,4.693591220857085e+18,32006099,,STAR,tmgaia2,36.9319862157041,-68.9014365768484,tmgaia2,3.04083,0.0457896,8.20976,0.039789,gaia2,1.18196,0.0217335,gaia2,290.755255436313,-45.8834386454477,329.0338015875,-70.3925926720276,13.39,0.008,13.008,0.092,,,,,,,,,,,12.059,0.025,11.904,0.022,11.854,0.026,AAA-222-111-000-0-0,,11.8,0.023,11.837,0.021,11.875,0.162,9.117,,12.8569,0.000278,12.5412,0.006,rered,gaia2,6652.0,133.968,4.24382,0.0916431,,,1.47974,0.0686835,1.4,0.242041,0.432087,0.105218,DWARF,3.862556,0.2306685,825.895,14.937,0.0303172,0.0103012,53,0.0113756871,,,0.000439186377,0.0099423,0.0106601,schlegel,0.198437,0.285645,0.0767146,0.0606523,0.091665,0.118772,0.0932117,0.0900746,0.227107,0.23423,14.672,15.202,bj2018,125.484,142.452,dered,13.0849,0.001723,12.4847,0.001034,1,,ucac4,apassdr9,,0.860954342472405,0.617023740695014,36.9320225863415,-68.9014012292742,0.0212129287273598,0.0190530945260356,1,0,518587318,4.693591220857085e+18,1.294405
238174001,20190415,,,102-108340,23510741-6945585,,J235107.47-694558.8,6.386787003908911e+18,32261509,,STAR,tmgaia2,357.780919896026,-69.7662855701347,tmgaia2,23.8472,0.0357373,-23.8506,0.0378525,gaia2,1.41918,0.0244823,gaia2,310.438446686428,-46.4730058378017,311.874197386079,-58.8191337991004,13.721,0.03,13.116,0.08,,,,,,,,,,,11.749,0.027,11.393,0.023,11.29,0.023,AAA-222-111-000-0-0,,11.241,0.023,11.283,0.021,11.211,0.115,8.791,,12.8934,0.000225,12.4249,0.006,rered,spect,5709.73,144.696,4.00378,0.0857996,-0.66358,0.0914936,1.66512,0.101156,1.02,0.124517,0.220934,0.0547747,DWARF,2.6549015,0.1243005,690.694,11.7695,0.0268723,0.00979622,72,0.0680760145,,,0.0002958973,0.00692874,0.0126637,schlegel,0.132262,0.116771,0.0928704,0.109441,0.0426596,0.0668898,0.0647383,0.106861,0.124251,0.12435,11.573,11.966,bj2018,100.57,188.822,spect,13.263,0.001055,12.3665,0.0008,1,,ucac4,apassdr9,,0.675586725740624,0.587035769318428,357.781216774251,-69.7663882604685,0.0210433154048496,0.0194414510830791,1,0,1725729808,6.386787003908911e+18,1.0592034
340007362,20190415,,8563-00817-1,153-011081,07311892-5929574,,J073118.91-592956.9,5.293518025199246e+18,27372220,,STAR,tmgaia2,112.828859829754,-59.4992664415519,tmgaia2,-5.51514,0.0596223,34.0385,0.0487024,gaia2,3.34577,0.0264107,gaia2,271.153150531382,-18.3417743047951,156.296181194063,-77.580797563496,10.408,0.064,10.06,0.005,,,,,,,,,,,9.128,0.024,8.979,0.025,8.858,0.019,AAA-222-111-000-0-0,,8.794,0.023,8.802,0.019,8.809,0.022,8.529,0.161,9.91618,0.000593,9.5917,0.006,rered,spect,7170.96,115.421,4.04134,0.0867883,-0.484484,0.0457662,1.99721,0.0786256,1.6,0.281298,0.200839,0.045906,DWARF,9.502818,0.456749,296.345,2.337,0.123832,0.0103451749,175,0.0210689772,,,0.00329915038,0.00748695,0.0132034,schlegel,0.201537,0.36106,0.0662372,0.0910141,0.0388052,0.0530067,0.0650705,0.108506,0.40752,0.505978,2.319,2.355,bj2018,106.174,124.668,spect,10.1721,0.001367,9.54633,0.00196,1,,tycho2v3,tycho2b3,,1.06473876264616,0.755349851561579,112.828813044668,-59.4991198869063,0.0254115078393173,0.0264331899372757,1,0,598944833,5.293518025199246e+18,0.9866599
167793058,20190415,,,126-010347,06565972-6458408,,J065659.76-645840.7,5.285197436597565e+18,,,STAR,tmgaia2,104.248926893185,-64.9780168224966,tmgaia2,18.6437,0.0906663,7.03723,0.0789945,gaia2,11.1587,0.0387873,gaia2,275.399075663576,-23.8322286822782,171.434127791117,-83.9566279284233,17.989,0.173,16.919,1.133,,,,,,,,,,,12.787,0.026,12.188,0.029,11.94,0.026,AAA-222-111-000-0-0,,11.762,0.023,11.607,0.02,11.287,0.1,9.598,,15.5935,0.000419,14.3291,0.00726712,cdwrf,cdwrf,3347.0,157.0,4.93714,0.00663683,,,0.289815,0.00889545,0.26504,0.0202857,10.888,0.167659,DWARF,0.009496406,0.002378076,89.3856,0.31225,0.0,0.0,155,0.01874728,,,0.00280031748,0.0,0.0,,,,,,,,,,,,0.3112,0.3133,bj2018,,,cdwrf,17.0607,0.003447,14.398,0.000828,1,,ucac4,bpbj,cooldwarfs_v8,1.66654622297374,1.22496761548353,104.249116675565,-64.9779865234321,0.0395065411542845,0.0367991707223299,1,0,576723333,5.285197436597565e+18,1.041847
201293455,20190415,,,156-000185,00122224-5857319,,J001222.26-585731.7,4.918153448489581e+18,27129918,,STAR,tmgaia2,3.09265075884304,-58.9588576589425,tmgaia2,21.9907,0.0350619,11.8081,0.0353528,gaia2,2.63713,0.0214502,gaia2,312.28975153766,-57.453973727387,328.51963008639,-52.8599723114211,13.555,0.0,13.06,0.114,,,,,,,,,,,11.831,0.026,11.512,0.022,11.459,0.023,AAA-222-111-000-0-0,,11.432,0.023,11.474,0.021,11.282,0.135,8.466,,12.8498,0.000207,12.4333,0.006,rered,spect,5658.15,138.764,4.50946,0.0835042,-0.589482,0.0878161,0.92109,0.0533668,1.0,0.132044,1.27966,0.300898,DWARF,0.783423662,0.0310684,375.107,3.041,0.00919701,0.0100768553,45,0.0210695025,,,0.000666934066,0.011305,0.00884871,schlegel,0.140299,0.123789,0.0391286,0.067605,0.250708,0.351088,0.106033,0.0609754,0.0334096,0.0287272,3.017,3.065,bj2018,171.411,106.117,spect,13.1668,0.001775,12.3746,0.000895,1,,ucac4,apassdr9,,0.624521328241177,0.548225196950566,3.09283437476138,-58.9588068186415,0.0172218404029309,0.0167779370879382,1,0,508155621,4.918153448489581e+18,0.846896
176931464,20190415,,,099-014915,06404451-7019011,,J064044.48-701900.9,5.266907129387963e+18,33624175,,STAR,tmgaia2,100.185352132599,-70.316982855214,tmgaia2,-1.36382,0.0226578,3.21217,0.0236706,gaia2,0.85069,0.014919,gaia2,280.885938243435,-26.3163114555831,229.760692509411,-84.7097392913323,13.877,0.064,13.204,0.069,,,,,,,,,,,11.946,0.024,11.641,0.026,11.633,0.026,AAA-222-111-000-0-0,,11.475,0.023,11.502,0.021,11.47,0.069,9.768,0.385,13.0683,0.000586,12.6152,0.006,rered,spect,5910.82,126.254,3.6829,0.0768974,-0.109916,0.1,2.4791,0.131156,1.08,0.134337,0.0708829,0.015336,DWARF,6.758866,0.3373055,1136.79,19.425,0.0708027,0.009903055,176,0.0115394788,,,0.0004238686,0.0123622,0.00744391,schlegel,0.112362,0.156311,0.091804,0.170508,0.0169506,0.0137213,0.0861744,0.0676203,0.342512,0.332099,19.1,19.75,bj2018,97.4718,155.036,spect,13.4206,0.001687,12.5555,0.00114,1,,ucac4,apassdr9,,0.429756107061778,0.367159413590285,100.185334698749,-70.3169690250383,0.0128259850612165,0.0139501833490433,1,0,569245291,5.266907129387963e+18,1.0135491
